HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
31S7M7DAGGWU46G5BDFPE3T9DQULTI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3B3WTRP3DC876PICT3X4XRPCNJZ29X,A1OFOVU6TCQ2K3,Submitted,Sun Feb 24 20:37:55 PST 2019,Sun Feb 24 20:38:05 PST 2019,Wed Feb 27 20:38:05 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),landing,"== aircraft == aircraft usually land at an airport on a firm runway or helicopter landing pad , generally constructed of asphalt concrete , concrete , gravel or grass .","Relation: is used for, Related to: == aircraft<br/>Relation: is defined as, Related to: == aircraft usually land at an airport , gravel or grass<br/>Relation: is a, Related to: asphalt concrete , concrete","Relation: constructed, Related to: of asphalt concrete , concrete , gravel or grass",0,4,,,1 - System 1,very nice,,
31S7M7DAGGWU46G5BDFPE3T9DQULTI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3GLB5JMZFY19O9304YNVLR23ONJDG8,AVZOGPWNTUPC4,Submitted,Sun Feb 24 20:38:14 PST 2019,Sun Feb 24 20:38:36 PST 2019,Wed Feb 27 20:38:36 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),landing,"== aircraft == aircraft usually land at an airport on a firm runway or helicopter landing pad , generally constructed of asphalt concrete , concrete , gravel or grass .","Relation: is used for, Related to: == aircraft<br/>Relation: is defined as, Related to: == aircraft usually land at an airport , gravel or grass<br/>Relation: is a, Related to: asphalt concrete , concrete","Relation: constructed, Related to: of asphalt concrete , concrete , gravel or grass",0,4,,,1 - System 1,more complete,,
31S7M7DAGGWU46G5BDFPE3T9DQULTI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3U84XHCDIDJWFUFC1FAR3UO3M0JZ45,A3PFU4042GIQLE,Submitted,Sun Feb 24 20:39:18 PST 2019,Sun Feb 24 20:39:39 PST 2019,Wed Feb 27 20:39:39 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),landing,"== aircraft == aircraft usually land at an airport on a firm runway or helicopter landing pad , generally constructed of asphalt concrete , concrete , gravel or grass .","Relation: is used for, Related to: == aircraft<br/>Relation: is defined as, Related to: == aircraft usually land at an airport , gravel or grass<br/>Relation: is a, Related to: asphalt concrete , concrete","Relation: constructed, Related to: of asphalt concrete , concrete , gravel or grass",0,4,,,1 - System 1,System 1 is closer to the definition,,
3PCPFX4U40WVCYEH8YIWELD2WN9QF4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3COPXFW7XCINFS29ZYZ5JDBL9N1KPU,A3EL0EEIRKNWZW,Submitted,Sun Feb 24 20:13:07 PST 2019,Sun Feb 24 20:13:42 PST 2019,Wed Feb 27 20:13:42 PST 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),dress,A dress -lrb- also known as a frock or a gown -rrb- is a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb- .,"Relation: is a, Related to: dress -lrb- also known as a frock or a gown -rrb-<br/>Relation: is a, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb-","Relation: known, Related to: as a frock or a gown -rrb-<br/>Relation: is, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice",0,1,,,1 - System 1,same as definition given,,
3PCPFX4U40WVCYEH8YIWELD2WN9QF4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3QUO65DNQVUJXOVKECQS00FT193UOK,A1P7U2ULSAE7YL,Submitted,Sun Feb 24 20:14:58 PST 2019,Sun Feb 24 20:16:04 PST 2019,Wed Feb 27 20:16:04 PST 2019,,,,66,0% (0/0),0% (0/0),0% (0/0),dress,A dress -lrb- also known as a frock or a gown -rrb- is a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb- .,"Relation: is a, Related to: dress -lrb- also known as a frock or a gown -rrb-<br/>Relation: is a, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb-","Relation: known, Related to: as a frock or a gown -rrb-<br/>Relation: is, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice",0,1,,,3 - Cannot tell: Both are equally good/bad,both systems define dress well,,
3PCPFX4U40WVCYEH8YIWELD2WN9QF4,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,3ZAK8W07I5KYU731CROHAZJB36OU0V,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:29:52 PST 2019,Sun Feb 24 20:30:11 PST 2019,Wed Feb 27 20:30:11 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),dress,A dress -lrb- also known as a frock or a gown -rrb- is a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb- .,"Relation: is a, Related to: dress -lrb- also known as a frock or a gown -rrb-<br/>Relation: is a, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice giving the effect of a one-piece garment -rrb-","Relation: known, Related to: as a frock or a gown -rrb-<br/>Relation: is, Related to: a garment consisting of a skirt with an attached bodice -lrb- or a matching bodice",0,1,,,2 - System 2,makes more sense,,
3VQTAXTYN3RXRA9IK5G55WJ6KANBUC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,354P56DE9L9WX5BH8LEQADBAQN8S7C,A8IVHFOJ3NYTM,Submitted,Sun Feb 24 20:14:26 PST 2019,Sun Feb 24 20:14:46 PST 2019,Wed Feb 27 20:14:46 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),tyrannosaurus,"The species tyrannosaurus rex -lrb- rex meaning `` king '' in latin -rrb- , often called t. rex or colloquially t-rex , is one of the most well-represented of the large theropods .","Relation: is a, Related to: species<br/>Relation: is a, Related to: tyrannosaurus rex -lrb- rex meaning<br/>Relation: is a, Related to: one<br/>Relation: is defined as, Related to: `` '' latin large theropods<br/>Relation: is part of, Related to: king<br/>Relation: has the property, Related to: of the most well-represented of the","Relation: called, Related to: t. rex<br/>Relation: is, Related to: one of the most well - represented of the large theropods",0,2,,,2 - System 2,IT WAS MATCH TO TARGET TERM.,,
3VQTAXTYN3RXRA9IK5G55WJ6KANBUC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,39PAAFCODN6ZNVPSFJMWQWNZEOTVTW,A1OFOVU6TCQ2K3,Submitted,Sun Feb 24 20:22:32 PST 2019,Sun Feb 24 20:22:43 PST 2019,Wed Feb 27 20:22:43 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),tyrannosaurus,"The species tyrannosaurus rex -lrb- rex meaning `` king '' in latin -rrb- , often called t. rex or colloquially t-rex , is one of the most well-represented of the large theropods .","Relation: is a, Related to: species<br/>Relation: is a, Related to: tyrannosaurus rex -lrb- rex meaning<br/>Relation: is a, Related to: one<br/>Relation: is defined as, Related to: `` '' latin large theropods<br/>Relation: is part of, Related to: king<br/>Relation: has the property, Related to: of the most well-represented of the","Relation: called, Related to: t. rex<br/>Relation: is, Related to: one of the most well - represented of the large theropods",0,2,,,1 - System 1,very nice,,
3VQTAXTYN3RXRA9IK5G55WJ6KANBUC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,3ZQIG0FLQFMRFCTMAOR7DGUYIIBVWM,AVZOGPWNTUPC4,Submitted,Sun Feb 24 20:22:54 PST 2019,Sun Feb 24 20:23:15 PST 2019,Wed Feb 27 20:23:15 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),tyrannosaurus,"The species tyrannosaurus rex -lrb- rex meaning `` king '' in latin -rrb- , often called t. rex or colloquially t-rex , is one of the most well-represented of the large theropods .","Relation: is a, Related to: species<br/>Relation: is a, Related to: tyrannosaurus rex -lrb- rex meaning<br/>Relation: is a, Related to: one<br/>Relation: is defined as, Related to: `` '' latin large theropods<br/>Relation: is part of, Related to: king<br/>Relation: has the property, Related to: of the most well-represented of the","Relation: called, Related to: t. rex<br/>Relation: is, Related to: one of the most well - represented of the large theropods",0,2,,,1 - System 1,more complete,,
3MVY4USGB6TRZ5VK1ADMCI5VU3MISC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,32EYX73OY1FMU1N0647WUVKYCWOURU,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:32:51 PST 2019,Sun Feb 24 20:33:00 PST 2019,Wed Feb 27 20:33:00 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),chalk,"Chalk is a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite .","Relation: is a, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite","Relation: is, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone",0,1,,,3 - Cannot tell: Both are equally good/bad,basically the same,,
3MVY4USGB6TRZ5VK1ADMCI5VU3MISC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,338JKRMM275PQYVZ4UEBGQ6YIKYHA8,A191V8LNTTLHSA,Submitted,Sun Feb 24 20:29:32 PST 2019,Sun Feb 24 20:30:10 PST 2019,Wed Feb 27 20:30:10 PST 2019,,,,38,0% (0/0),0% (0/0),0% (0/0),chalk,"Chalk is a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite .","Relation: is a, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite","Relation: is, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone",0,1,,,1 - System 1,CHALK IS SOF WHITE AND POROUS,,
3MVY4USGB6TRZ5VK1ADMCI5VU3MISC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:09 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:09 PST 2019,,,34T446B1C1K28DM1Q03HGTX5W6GC02,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:06:56 PST 2019,Sun Feb 24 20:13:14 PST 2019,Wed Feb 27 20:13:14 PST 2019,,,,378,0% (0/0),0% (0/0),0% (0/0),chalk,"Chalk is a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite .","Relation: is a, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone composed of the mineral calcite","Relation: is, Related to: a soft , white , porous , sedimentary carbonate rock , a form of limestone",0,1,,,1 - System 1,its good,,
3RTFSSG7T8CMWNKZ6IK01N08HKCLW8,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,34X6J5FLPU4D4KX6HQEII31IZUOQJT,A1OFOVU6TCQ2K3,Submitted,Sun Feb 24 20:35:16 PST 2019,Sun Feb 24 20:35:26 PST 2019,Wed Feb 27 20:35:26 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),alcor,"Alcor advocates for , researches , and performs cryonics , the preservation of human corpses and heads in liquid nitrogen after legal death , with hopes of restoring them to full health in the unlikely event some hypothetical new technology is developed in the future .","Relation: advocates, Related to: for , researches ,<br/>Relation: performs, Related to: cryonics","Relation: is used for, Related to: researches , and performs cryonics , the preservation of human corpses and heads in liquid nitrogen after legal death<br/>Relation: causes, Related to: with them full health in unlikely event<br/>Relation: causes, Related to: developed in the future",1,2,,,1 - System 1,very nice,,
3RTFSSG7T8CMWNKZ6IK01N08HKCLW8,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:16 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:16 PST 2019,,,36AHBNMV1SI9A0O0Y491SR97TJ7YDP,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:21:54 PST 2019,Sun Feb 24 20:22:15 PST 2019,Wed Feb 27 20:22:15 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),alcor,"Alcor advocates for , researches , and performs cryonics , the preservation of human corpses and heads in liquid nitrogen after legal death , with hopes of restoring them to full health in the unlikely event some hypothetical new technology is developed in the future .","Relation: advocates, Related to: for , researches ,<br/>Relation: performs, Related to: cryonics","Relation: is used for, Related to: researches , and performs cryonics , the preservation of human corpses and heads in liquid nitrogen after legal death<br/>Relation: causes, Related to: with them full health in unlikely event<br/>Relation: causes, Related to: developed in the future",1,2,,,3 - Cannot tell: Both are equally good/bad,Too many relations in both,,
